tweet_id,tweet_date,tweet_year,tweet_month,tweet_text,dog_name,dog_stage,dog_score,total_score,number_of_times_retweeted,number_of_times_loved,number_of_dog_images,dog_breed,confidence_of_true_recognition,tweet_expanded_urls
818627210458333184,2017-01-10 01:15:10.000000,2017,1,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,Wafer,None,13,10,8087,23480,1,Labrador_retriever,0.384188,https://twitter.com/dog_rates/status/818627210458333184/photo/1
818614493328580609,2017-01-10 00:24:38.000000,2017,1,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,Bear,None,12,10,2798,10431,4,Chihuahua,0.450722,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1"
818536468981415936,2017-01-09 19:14:36.000000,2017,1,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,Tom,None,11,10,2687,11544,1,Welsh_springer_spaniel,6.229489999999999e-05,https://twitter.com/dog_rates/status/818536468981415936/photo/1
818259473185828864,2017-01-09 00:53:55.000000,2017,1,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,Florence,None,12,10,2478,11665,1,miniature_schnauzer,0.367368,https://twitter.com/dog_rates/status/818259473185828864/photo/1
818145370475810820,2017-01-08 17:20:31.000000,2017,1,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,Autumn,None,11,10,2817,12997,3,golden_retriever,0.621931,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1"
817536400337801217,2017-01-07 01:00:41.000000,2017,1,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",Eugene,None,12,10,3296,12498,4,pug,0.971358,"https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1"
817415592588222464,2017-01-06 17:00:38.000000,2017,1,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",Strudel,None,11,10,1043,5947,1,Doberman,0.806163,"https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1"
817171292965273600,2017-01-06 00:49:53.000000,2017,1,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,Tebow,None,13,10,2186,9240,1,golden_retriever,0.295483,https://twitter.com/dog_rates/status/817171292965273600/photo/1
817120970343411712,2017-01-05 21:29:55.000000,2017,1,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,None,None,13,10,2842,12901,1,Saluki,0.568809,https://twitter.com/dog_rates/status/817120970343411712/photo/1
817056546584727552,2017-01-05 17:13:55.000000,2017,1,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,Chloe,None,11,10,1795,9083,1,kelpie,0.8644149999999999,https://twitter.com/dog_rates/status/817056546584727552/photo/1
816816676327063552,2017-01-05 01:20:46.000000,2017,1,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,Timber,None,12,10,2205,10588,1,malamute,0.668164,https://twitter.com/dog_rates/status/816816676327063552/photo/1
816697700272001025,2017-01-04 17:27:59.000000,2017,1,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,Binky,None,12,10,2398,10382,2,Chihuahua,0.756992,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1"
816450570814898180,2017-01-04 01:05:59.000000,2017,1,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,Moose,None,13,10,8811,32379,2,unknown,0.0,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1"
816336735214911488,2017-01-03 17:33:39.000000,2017,1,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,Dudley,None,11,10,2123,9106,1,Labrador_retriever,0.91933,https://twitter.com/dog_rates/status/816336735214911488/photo/1
816091915477250048,2017-01-03 01:20:49.000000,2017,1,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,Comet,None,12,10,2345,9465,4,Pomeranian,0.967345,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1"
815990720817401858,2017-01-02 18:38:42.000000,2017,1,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",Jack,doggo,11,10,1131,5298,1,Chihuahua,0.428756,"https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1"
815736392542261248,2017-01-02 01:48:06.000000,2017,1,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,Akumi,None,11,10,2467,10438,4,Border_collie,0.5489069999999999,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1"
815639385530101762,2017-01-01 19:22:38.000000,2017,1,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,Titan,None,12,10,1784,8707,1,German_shepherd,0.8179529999999999,https://twitter.com/dog_rates/status/815639385530101762/photo/1
815390420867969024,2017-01-01 02:53:20.000000,2017,1,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,None,None,13,10,4138,10980,1,unknown,0.0,https://twitter.com/dog_rates/status/815390420867969024/photo/1
814638523311648768,2016-12-30 01:05:33.000000,2016,12,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,Olivia,None,12,10,2948,11947,3,golden_retriever,0.650814,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1"
814530161257443328,2016-12-29 17:54:58.000000,2016,12,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,Alf,None,12,10,2021,9184,1,miniature_poodle,0.626913,https://twitter.com/dog_rates/status/814530161257443328/photo/1
814153002265309185,2016-12-28 16:56:16.000000,2016,12,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,Oshie,None,12,10,9437,30542,1,golden_retriever,0.490068,https://twitter.com/dog_rates/status/814153002265309185/photo/1
813812741911748608,2016-12-27 18:24:12.000000,2016,12,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",Gary,None,14,10,15234,38596,3,French_bulldog,0.709146,"https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1"
813800681631023104,2016-12-27 17:36:16.000000,2016,12,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,Sky,None,12,10,1912,8863,1,malamute,0.501159,https://twitter.com/dog_rates/status/813800681631023104/photo/1
813217897535406080,2016-12-26 03:00:30.000000,2016,12,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,Atlas,None,13,10,7946,19810,4,Samoyed,0.905972,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1"
813187593374461952,2016-12-26 01:00:05.000000,2016,12,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,None,None,13,10,4750,21049,1,golden_retriever,0.888181,https://twitter.com/dog_rates/status/813187593374461952/photo/1
813172488309972993,2016-12-26 00:00:03.000000,2016,12,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,Eleanor,None,12,10,2078,9905,1,golden_retriever,0.0261931,https://twitter.com/dog_rates/status/813172488309972993/photo/1
813157409116065792,2016-12-25 23:00:08.000000,2016,12,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,Layla,None,12,10,2411,8235,4,Pembroke,0.07056710000000001,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1"
813142292504645637,2016-12-25 22:00:04.000000,2016,12,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,None,None,13,10,2563,8960,3,beagle,0.848735,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1"
813112105746448384,2016-12-25 20:00:07.000000,2016,12,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,Toby,None,12,10,2993,10969,1,Pembroke,0.140682,https://twitter.com/dog_rates/status/813112105746448384/photo/1
813081950185472002,2016-12-25 18:00:17.000000,2016,12,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,Baron,None,11,10,3015,10488,2,Doberman,0.909951,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1"
813066809284972545,2016-12-25 17:00:08.000000,2016,12,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,Tyr,None,12,10,2112,8450,1,toy_terrier,0.7764,https://twitter.com/dog_rates/status/813066809284972545/photo/1
813051746834595840,2016-12-25 16:00:16.000000,2016,12,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,Bauer,None,13,10,7979,22237,1,golden_retriever,0.914804,https://twitter.com/dog_rates/status/813051746834595840/photo/1
812781120811126785,2016-12-24 22:04:54.000000,2016,12,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,Swagger,None,10,10,2083,8061,3,bull_mastiff,0.989316,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1"
812709060537683968,2016-12-24 17:18:34.000000,2016,12,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,Brandi,None,12,10,1549,7038,1,Irish_setter,0.326873,https://twitter.com/dog_rates/status/812709060537683968/photo/1
812503143955202048,2016-12-24 03:40:19.000000,2016,12,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",None,None,13,10,1328,6452,2,unknown,0.0,"https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1"
812466873996607488,2016-12-24 01:16:12.000000,2016,12,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,Mary,None,12,10,2099,8478,1,Great_Dane,0.0782055,https://twitter.com/dog_rates/status/812466873996607488/photo/1
812372279581671427,2016-12-23 19:00:19.000000,2016,12,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,Moe,None,13,10,3995,14539,2,golden_retriever,0.7848729999999999,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1"
811985624773361665,2016-12-22 17:23:53.000000,2016,12,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,Ted,None,11,10,1532,7706,1,Staffordshire_bullterrier,0.6105729999999999,https://twitter.com/dog_rates/status/811985624773361665/photo/1
811744202451197953,2016-12-22 01:24:33.000000,2016,12,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,Halo,None,13,10,1745,8016,1,Pekinese,0.386082,https://twitter.com/dog_rates/status/811744202451197953/photo/1
811627233043480576,2016-12-21 17:39:46.000000,2016,12,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,Augie,None,10,10,3397,13573,1,beagle,0.39628,https://twitter.com/dog_rates/status/811627233043480576/photo/1
810896069567610880,2016-12-19 17:14:23.000000,2016,12,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",Hunter,None,11,10,1951,9611,3,flat-coated_retriever,0.8208040000000001,"https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1"
810657578271330305,2016-12-19 01:26:42.000000,2016,12,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,Pavlov,None,11,10,2884,11653,1,malamute,0.753521,https://twitter.com/dog_rates/status/810657578271330305/photo/1
810284430598270976,2016-12-18 00:43:57.000000,2016,12,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,Phil,None,13,10,12411,37616,2,malamute,0.620768,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1"
810254108431155201,2016-12-17 22:43:27.000000,2016,12,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",Gus,None,12,10,3650,15600,1,Staffordshire_bullterrier,0.292556,https://twitter.com/dog_rates/status/810254108431155201/photo/1
